IATA,City,Latitude,Longitude
USH,Ushuaia,-54.843278,-68.29575
USI,Mabaruma,8.2,-59.783333
USK,Usinsk,66.00077,57.221113
USM,Ko Samui,9.547794,100.062272
USN,Ulsan,35.593494,129.351722
USQ,Usak,38.681478,29.471675
UST,St. Augustine Airport,29.959167,-81.339722
USU,Busuanga,12.121458,120.100031
UT3,Hanksville,37.8916547,-110.3840289
UTC,Soesterberg,52.1273,5.27619
UTH,Udon Thani,17.386436,102.788247
UTK,Utirik Island,11.222,169.852
UTM,Tunica,34.681,-90.3467
UTN,Upington,-28.399097,21.260239
UTO,Indian Mountains,65.992794,-153.704289
UTP,Pattaya,12.679944,101.005028
UTT,Umtata,-31.547903,28.674289
UTU,Ustupo,9.137778,-77.933611
UTW,Queenstown,-31.920197,26.882206
UUA,Bugulma,54.64,52.8017
UUD,Ulan-ude,51.807764,107.437644
UUK,Kuparuk,70.330833,-149.5975
UUS,Yuzhno-sakhalinsk,46.888672,142.717531
UUU,Newport RI,41.533056,-71.282222
UVA,Uvalde,29.215429,-99.748962
UVE,Ouvea,-20.640556,166.572778
UVF,Hewandorra,13.733194,-60.952597
UYL,Nyala,12.0535,24.9562
UYN,Yulin,38.2692,109.731
UYU,Uyuni,-20.466667,-66.833333
VAA,Vaasa,63.05065,21.762175
VAD,Valdosta,30.967833,-83.193
VAF,Valence,44.921594,4.9699
VAG,Varginha,-21.590067,-45.473342
VAI,Vanimo,-2.69717,141.302
VAK,Chevak,61.5338,-165.584
VAL,Valenca,-13.2965,-38.9924
VAM,Maamigili,3.4702,72.8344
VAN,Van,38.468219,43.3323
VAO,Suavanao,-7.58556,158.731
VAR,Varna,43.232072,27.825106
VAS,Sivas,39.813828,36.903497
VAV,Vava'u,-18.585336,-173.961717
VAW,VardÃ¸,70.355392,31.044889
VAY,Mount Holly,39.9428889,-74.84575
VBG,Lompoc,34.737333,-120.584306
VBS,Brescia,45.428889,10.330556
VBV,Vanua Balavu,-17.269,-178.976
VBY,Visby,57.662797,18.346211
VCA,Can Tho,10.085119,105.711922
VCD,Victoria River Downs,-16.4033,131.002
VCE,Venice,45.505278,12.351944
VCL,Chu Lai,15.405944,108.705889
VCP,Campinas,-23.0075,-47.134444
VCS,Conson,8.731831,106.632589
VCT,Victoria,28.8526,-96.9185
VCV,Victorville,34.597453,-117.382997
VDA,Ovda,29.94025,34.93585
VDB,Fagernes,61.015556,9.288056
VDC,VitÃ_ria Da Conquista,-14.862761,-40.863106
VDE,Hierro,27.814847,-17.887056
VDF,Tampa,28.0139772,-82.3452778
VDH,Dong Hoi,17.515,106.590556
VDM,Viedma,-40.869222,-63.000389
VDP,Valle De La Pascua,9.222028,-65.993583
VDR,Villa Dolores,-31.945183,-65.146283
VDS,Vadso,70.065,29.844
VDZ,Valdez,61.133949,-146.248342
VEE,Venetie,67.008611,-146.366389
VEL,Vernal,40.440833,-109.51
VER,Vera Cruz,19.145931,-96.187267
VEY,Vestmannaeyjar,63.424303,-20.278875
VFA,Victoria Falls,-18.095881,25.839006
VGA,Vijayawada,16.530433,80.796847
VGD,Vologda,59.281667,39.946667
VGO,Vigo,42.2318,-8.626775
VGT,Las Vegas,36.2106944,-115.1944444
VGZ,Villa Garzon,0.978889,-76.605556
VHC,Saurimo,-9.689067,20.431875
VHM,Vilhelmina,64.579083,16.833575
VHY,Vichy,46.169689,3.403736
VIC,Vicenza,45.573411,11.52955
VIE,Vienna,48.110278,16.569722
VIF,Vieste,41.885277,16.176945
VIG,El VigÃ_a,8.6241,-71.672819
VII,Vinh,18.737569,105.670764
VIJ,Spanish Town,18.4464,-64.4275
VIL,Dakhla,23.7183,-15.932
VIN,Vinnitsa,49.2433,28.6063
VIR,Durban,-29.770606,31.058406
VIS,Visalia,36.318611,-119.392778
VIT,Vitoria,42.882836,-2.724469
VIX,Vitoria,-20.258056,-40.286389
VKG,Rach Gia,9.949676,105.133659
VKO,Moscow,55.591531,37.261486
VKT,Vorkuta,67.4886,63.9931
VLC,Valencia,39.489314,-0.481625
VLD,Valdosta,30.7825,-83.2767
VLG,Villa Gesell,-37.235408,-57.029239
VLI,Port-vila,-17.699325,168.319794
VLL,Valladolid,41.706111,-4.851944
VLN,Valencia,10.149733,-67.9284
VLS,Valesdir,-16.7961,168.177
VLU,Velikiye Luki,56.381667,30.61
VLV,Valera,9.340797,-70.584089
VMU,Baimuru,-7.49686,144.82
VNA,Saravane,15.709444,106.411667
VNE,Vannes,47.723303,-2.718561
VNO,Vilnius,54.634133,25.285767
VNS,Varanasi,25.452358,82.859342
VNW,Van Wert,40.8638295,-84.606358
VNX,Vilankulu,-22.018431,35.313297
VNY,Van Nuys,34.209811,-118.489972
VOG,Volgograd,48.782528,44.345544
VOH,Vohemar,-13.375834,50.002777
VOK,Camp Douglas,43.938956,-90.253433
VOL,Nea Anghialos,39.219619,22.794339
VOZ,Voronezh,51.814211,39.229589
VPC,Cartersville,34.1231475,-84.8487067
VPE,Ondjiva,-17.043464,15.683822
VPN,VopnafjÃ¶rÃ°ur,65.7206,-14.8506
VPS,Valparaiso,30.48325,-86.5254
VPY,Chimoio,-19.151267,33.428958
VQS,Vieques Island,18.1158,-65.4227
VRA,Varadero,23.034445,-81.435278
VRB,Vero Beach,27.655556,-80.417944
VRC,Virac,13.576439,124.205672
VRK,Varkaus,62.171111,27.868611
VRL,Vila Real,41.274334,-7.720472
VRN,Villafranca,45.395706,10.888533
VRU,Vryburg,-26.982408,24.728756
VRY,VÃ_rÃ¸y,67.6667,12.6833
VSA,Villahermosa,17.997,-92.817361
VSF,Springfield VT,43.343333,-72.517222
VSG,Lugansk,48.4174,39.3741
VST,Vasteras,59.589444,16.633611
VTB,Vitebsk,55.1265,30.349639
VTE,Vientiane,17.988322,102.563256
VTS,Ventspils,57.357778,21.544167
VTU,Las Tunas,20.987642,-76.9358
VTZ,Vishakhapatnam,17.721167,83.224483
VUP,Valledupar,10.435042,-73.249506
VUS,Veliky Ustyug,60.788333,46.26
VVC,Villavicencio,4.167875,-73.613761
VVI,Santa Cruz,-17.644756,-63.135364
VVO,Vladivostok,43.398953,132.148017
VVZ,Illizi,26.723536,8.622653
VXC,Lichinga,-13.273986,35.266262
VXE,Sao Vicente Island,16.833689,-25.054661
VXO,Vaxjo,56.929144,14.727994
VYS,Peru,41.351944,-89.153056
W04,Ocean Shores,46.5995,-124.0854
W13,Waynesboro,38.076944,-78.944167
WAA,Wales,65.6225,-168.095
WAG,Wanganui,-39.962222,175.025278
WAI,Antsohihy,-14.89875,47.993894
WAL,Wallops Island,37.940194,-75.466389
WAM,Ambatondrazaka,-17.8,48.433
WAQ,Antsalova,-18.7,44.617
WAR,Waris-Papua Island,-3.22243,140.9790039
WAS,Washington,38.889444,-77.035278
WAT,Waterford,52.1872,-7.086964
WAW,Warsaw,52.16575,20.967122
WBB,Stebbins,63.515833,-162.278056
WBM,Wapenamanda,-5.6433,143.895
WBQ,Beaver,66.362222,-147.406667
WBU,Boulder,40.039444,-105.225833
WBW,Wilkes-Barre,41.2973074,-75.8522405
WCH,Chaiten,-42.932808,-72.699114
WDH,Windhoek,-22.486667,17.4625
WDR,Winder,33.9828611,-83.6674167
WEF,Weifang,36.6467,119.119
WEH,Weihai,37.1871,122.229
WEI,Weipa,-12.678611,141.925278
WEL,Welkom,-27.998,26.669586
WFB,Ketchikan,55.344444,-131.663333
WFI,Fianarantsoa,-21.441558,47.111736
WFK,Frenchville,47.285556,-68.312778
WGA,Wagga Wagga,-35.165278,147.466389
WGE,Walgett,-30.0318,148.1222
WGP,Waingapu,-9.669217,120.302006
WHD,Hyder,55.903333,-130.006667
WHF,Wadi Halfa,21.800278,31.516389
WHK,Whakatane,-37.920556,176.914167
WHP,Los Angeles,34.2593253,-118.4134331
WIC,Wick,58.458889,-3.093056
WIH,Wishram,45.6576,-120.9664
WIL,Nairobi,-1.321719,36.814833
WIN,Winton,-22.3636,143.086
WIO,Wilcannia,-31.51749992,143.3789978
WJA,Majuro Atoll,7.083,171.133
WJR,Wajir,1.733239,40.091606
WJU,Wonju,37.438081,127.960383
WKA,Wanaka,-44.722222,169.245556
WKJ,Wakkanai,45.404167,141.800833
WKK,Aleknagik,59.2826,-158.618
WKL,Waikoloa Village,19.9136,-155.864
WKM,Hwange National Park,-18.629872,27.021042
WLF,Whittlesford,52.104,0.166
WLG,Wellington,-41.327221,174.805278
WLH,Walaha,-15.412,167.691
WLK,Selawik,66.6,-159.985833
WLS,Wallis,-13.238281,-176.199228
WMA,Mandritsara,-15.817,48.833
WME,Mount Keith,-27.286389,120.554722
WMI,Warsaw,52.451111,20.651667
WMN,Maroantsetra,-15.436666,49.688332
WMO,White Mountain,64.689167,-163.412778
WMP,Mampikony,-16.049,47.622
WMR,Mananara,-16.1639,49.773753
WMX,Wamena,-4.102511,138.957372
WNH,Wenshan,23.375833,104.243056
WNN,Wunnumin Lake,52.8939,-89.2892
WNP,Naga,13.584886,123.270239
WNR,Windorah,-25.4131,142.667
WNS,Nawabshah,26.219442,68.390053
WNZ,Wenzhou,27.9122,120.852
WOE,Woensdrecht,51.449092,4.342031
WOL,Wollongong,-34.5611,150.789
WOT,Wang An,23.370833,119.494444
WPB,Port BergÃ©,-15.583,47.617
WPM,Wipim,-8.78822,142.882
WPR,Porvenir,-53.2537,-70.319228
WPU,Puerto Williams,-54.9311,-67.6263
WRB,Macon,32.640144,-83.59185
WRE,Whangarei,-35.768333,174.365
WRG,Wrangell,56.4843,-132.37
WRI,Wrightstown,40.015556,-74.591667
WRL,Worland,43.9657,-107.951
WRO,Wroclaw,51.102683,16.885836
WRY,Westray,59.3503,-2.95
WRZ,Wirawila,6.254494,81.235189
WSD,White Sands,32.341484,-106.40277
WSJ,San Juan,57.730278,-153.320556
WSN,South Naknek,58.702222,-157.0025
WSP,Waspam,14.737778,-83.975833
WST,Washington County,41.349722,-71.803333
WSX,Westsound,48.617778,-122.952778
WSY,Airlie Beach,-20.276,148.755
WSZ,Westport,-41.738056,171.580833
WTA,Tambohorano,-17.4761,43.9728
WTE,Wotje Atoll,9.46667,170.233
WTK,Noatak,67.5661,-162.975
WTL,Tuntutuliak,60.335278,-162.666944
WTN,Waddington,53.166167,-0.523811
WTO,Wotho Island,10.1733,166.003
WTP,Woitape,-8.533,147.25
WTS,Tsiroanomandidy,-18.75,46.05
WTZ,Whitianga,-36.835833,175.700278
WUA,Wuhai,39.794444,106.799444
WUH,Wuhan,30.783758,114.2081
WUN,Wiluna,-26.6292,120.221
WUS,Wuyishan,27.7019,118.001
WUU,Wau,7.725,27.98
WUX,Wuxi,31.4944,120.429
WUZ,Wuzhou,23.4567,111.248
WVB,Walvis Bay,-22.9799,14.6453
WVK,Manakara,-22.119722,48.021667
WVN,Wilhelmshaven,53.504833,8.053333
WWD,Wildwood,39.008507,-74.908275
WWK,Wewak,-3.583828,143.669186
WWP,North Whale Pass,56.116389,-133.121667
WWT,Newtok,60.939167,-164.641111
WXN,Wanxian,30.8361,108.406
WYA,Whyalla,-33.0589,137.514
WYE,Yengema,8.615308,-11.047192
WYS,West Yellowstone,44.688333,-111.1175
WZB,Wurzburg,49.7999,9.95555
WZY,Nassau,25.0872,-77.3239
X01,Everglades,25.8488611,-81.3902778
X04,Orlando,28.707222,-81.581667
X07,Lake Wales,27.8938056,-81.6203889
X21,Titusville,28.622552,-80.83541
X26,Sebastian,27.81325,-80.4955833
X39,Tampa,28.221278,-82.374555
X49,Lakeland,27.9333581,-82.0439739
X59,Valkaria,27.9608611,-80.5583333
XAC,Arcachon,44.59639,-1.110833
XAD,Churchill,58.76775,-94.17425
XAP,Chapeco,-27.134219,-52.656553
XAU,Saul,3.61361,-53.2042
XAX,Dorval,45.448611,-73.74111
XBE,Bearskin Lake,53.9656,-91.0272
XBG,Bogande,48.329498,-70.995697
XBJ,Birjand,32.898056,59.266111
XBK,Bourg,46.20089,5.292028
XCD,Chalon,46.826108,4.817633
XCH,Christmas Island,-10.450556,105.690278
XCM,Chatham,42.306111,-82.081667
XCR,Chalons,48.776072,4.184492
XDB,Lille,50.563333,3.08805
XDS,Ottawa,45.4164,-75.6517
XEF,Winnipeg,49.8889,-97.1342
XEG,Kingston,44.256944,-76.536943
XEV,Stockholm,59.33,18.058056
XFL,Flagler,29.2821,-81.1212
XFN,Xiangfan,32.1506,112.291
XFW,Hamburg,53.535886,9.837025
XGB,Paris,48.84,2.318611
XGN,Xangongo,-16.755417,14.965344
XGR,Kangiqsualujjuaq,58.7114,-65.9928
XHN,Liege,50.6333,5.56667
XHP,Paris,48.876944,2.359167
XIC,Xichang,27.989083,102.184361
XIL,Xilinhot,43.9156,115.964
XIY,Xi'an,34.447119,108.751592
XKH,Phon Savan,19.449997,103.158333
XKL,Kuala Lumpur,3.134,101.686
XKS,Kasabonika,53.5247,-88.6428
XLB,Lac Brochet,58.614167,-101.468889
XLS,St. Louis,16.050761,-16.463172
XMC,Mallacoota,-37.598301,149.720001
XMH,Manihi,-14.436764,-146.070056
XMN,Xiamen,24.544036,118.127739
XMS,Macas,-2.299167,-78.12075
XMU,Moulins,46.534581,3.423725
XMY,Yam Island,-9.90111,142.776
XNA,Bentonville,36.2818694,-94.3068111
XNN,Xining,36.5275,102.043
XOZ,Doha,24.8333,50.9166
XPG,Paris,48.880931,2.355323
XQP,Quepos,9.443164,-84.129772
XQU,Qualicum Beach,49.337222,-124.393889
XRY,Jerez,36.744622,-6.060111
XSB,Sir Bani Yas Island,24.2856083,52.5783472
XSC,South Caicos,21.515739,-71.528528
XSH,Tours,47.385626,0.723347
XSI,South Indian Lake,56.792778,-98.907222
XSP,Singapore,1.41695,103.867653
XTG,Thargomindah,-27.9864,143.811
XTL,Tadoule Lake,58.706111,-98.512222
XUZ,Xuzhou,34.16,117.11
XVF,Vilefrance,45.901947,4.634906
XVH,Peterborough,52.5748,-0.2502
XVJ,Stevenage,51.902,0.207
XVV,Belleville,44.1793,-77.3747
XWG,Strasbourg,48.585068,7.734547
XWW,Vienna,48.196667,16.337778
XYA,Yandina,-9.086111,159.218889
XYD,Lyon,46,5
XYE,Ye,15.25,97.85
XYG,Prague,50.08268921,14.43502976
XYJ,Praha,50.11,14.439444
XZK,Amherst MA,42.375,-72.511389
XZL,Edmonton,53.5789,-113.5307
XZM,Macau,22.197075,113.558911
Y51,Viroqua,43.5793603,-90.8964742
Y72,Tomah,43.9762222,-90.4806111
YAA,Anahim Lake,52.4525,-125.303
YAB,Arctic Bay,73.006389,-85.047222
YAC,Cat Lake,51.7272,-91.8244
YAG,Fort Frances,48.6542,-93.4397
YAK,Yakutat,59.3012,-139.3937
YAM,Sault Sainte Marie,46.485001,-84.509445
YAO,Yaounde,3.836039,11.523461
YAP,Yap,9.498911,138.082497
YAT,Attawapiskat,52.9275,-82.4319
YAV,Winnipeg,50.056389,-97.0325
YAW,Halifax,44.639721,-63.499444
YAX,Angling Lake,53.8492,-89.5794
YAY,St. Anthony,51.391944,-56.083056
YAZ,Tofino,49.082222,-125.7725
YBB,Pelly Bay,68.534444,-89.808056
YBC,Baie Comeau,49.1325,-68.204444
YBE,Uranium City,59.5614,-108.481
YBG,Bagotville,48.330555,-70.996391
YBI,Black Tickle,53.47,-55.7875
YBK,Baker Lake,64.298889,-96.077778
YBL,Campbell River,49.950832,-125.270833
YBO,Bob Quinn Lake,56.58,-130.5
YBP,Yibin,28.800278,104.544444
YBR,Brandon,49.91,-99.951944
YBT,Brochet,57.889444,-101.679167
YBV,Berens River,52.358889,-97.018333
YBW,Calgary,51.1031,-114.374
YBX,Lourdes-De-Blanc-Sablon,51.4436,-57.1853
YBY,Bonnyville,54.304722,-110.741111
YBZ,Toronto,43.645278,-79.380556
YCB,Cambridge Bay,69.108055,-105.138333
YCC,Cornwall,45.092778,-74.567778
YCD,Nanaimo,49.052333,-123.870167
YCG,Castlegar,49.296389,-117.6325
YCH,Chatham,47.007778,-65.449167
YCK,Colville Lake,67.0333,-126.083
YCL,Charlo,47.990833,-66.330278
YCM,Saint Catherines,43.191667,-79.171111
YCN,Cochrane,49.106667,-81.015278
YCO,Coppermine,67.816667,-115.143889
YCR,Cross Lake,54.610833,-97.760278
YCS,Chesterfield Inlet,63.3469,-90.7311
YCT,Coronation,52.075001,-111.445278
YCU,Yuncheng,35.018,110.993
YCW,Chilliwack,49.152779,-121.93889
YCY,Clyde River,70.486111,-68.516667
YDA,Dawson,64.043056,-139.127778
YDB,Burwash,61.371111,-139.040556
YDC,Princeton,49.468056,-120.511389
YDF,Deer Lake,49.210833,-57.391388
YDL,Dease Lake,58.422222,-130.032222
YDN,Dauphin,51.100834,-100.0525
YDP,Nain,56.5492,-61.6803
YDQ,Dawson Creek,55.742333,-120.183
YDT,Boundary Bay,49.073889,-123.0075
YEC,Yechon,36.631933,128.35485
YEE,Midland,44.684722,-79.929167
YEG,Edmonton,53.309723,-113.579722
YEI,Yenisehir,40.255208,29.562569
YEK,Eskimo Point,61.094166,-94.070833
YEM,Manitowaning,45.8425,-81.8575
YEN,Estevan,49.210278,-102.965833
YEO,Yeovilton,51.009358,-2.638819
YER,Fort Severn,56.0189,-87.6761
YES,Yasuj,30.700556,51.545
YET,Edson,53.578888,-116.465
YEU,Eureka,79.994722,-85.814167
YEV,Inuvik,68.304167,-133.482778
YFA,Fort Albany,52.2014,-81.6969
YFB,Iqaluit,63.75639,-68.555832
YFC,Fredericton,45.868889,-66.537222
YFD,Brantford,43.131389,-80.3425
YFH,Fort Hope,51.5619,-87.9078
YFO,Flin Flon,54.678055,-101.681667
YFR,Fort Resolution,61.180832,-113.689722
YFS,Fort Simpson,61.760153,-121.236525
YFX,St. Lewis,52.3728,-55.6739
YGB,Texada,49.6942,-124.518
YGE,Golden,51.2992,-116.982
YGG,Ganges,48.85,-123.5
YGH,Fort Good Hope,66.26666667,-128.65
YGJ,Miho,35.492222,133.236389
YGK,Kingston,44.225277,-76.596944
YGL,La Grande Riviere,53.625278,-77.704167
YGM,Gimli,50.628056,-97.043333
YGO,Gods Lake Narrows,54.5589,-94.4914
YGP,Gaspe,48.775278,-64.478611
YGQ,Geraldton,49.778332,-86.939445
YGR,Iles De La Madeleine,47.424721,-61.778056
YGT,Igloolik,69.3647,-81.8161
YGV,Havre-Saint-Pierre,50.281944,-63.611389
YGW,Kuujjuarapik,55.2819,-77.7653
YGX,Gillam,56.3575,-94.7106
YGZ,Grise Fiord,76.4261,-82.9092
YHA,Port Hope Simpson,52.5281,-56.2861
YHB,Hudson Bay,52.816666,-102.31139
YHC,Vancouver,49.2944,-123.111
YHD,Dryden,49.831667,-92.744167
YHF,Hearst,49.713889,-83.686944
YHI,Holman Island,70.762778,-117.806111
YHK,Gjoa Haven,68.635556,-95.849722
YHM,Hamilton,43.173611,-79.935
YHN,Hornepayne,49.193056,-84.758889
YHO,Hopedale,55.4483,-60.2286
YHP,Poplar Hill,52.1133,-94.2556
YHR,Chevery,50.4689,-59.6367
YHS,Sechelt-Gibsons,49.460556,-123.718611
YHU,Montreal,45.5175,-73.416944
YHY,Hay River,60.839722,-115.782778
YHZ,Halifax,44.880833,-63.50861
YIB,Atikokan,48.773888,-91.638611
YIC,Yichun,27.8033,114.3081
YIF,St-Augustin,51.2117,-58.6583
YIH,Yichang,30.671,111.441
YIK,Ivujivik,62.4173,-77.9253
YIN,Yining,43.9558,81.3303
YIO,Pond Inlet,72.683334,-77.966667
YIP,Detroit,42.237928,-83.530408
YIV,Island Lake,53.8572,-94.6536
YIW,Yiwu,29.3447,120.032
YJM,Fort St. James,54.397222,-124.262778
YJN,St. Jean,45.294445,-73.281111
YJS,Samjiyon,41.907167,128.409889
YJT,Stephenville,48.544167,-58.549999
YKA,Kamloops,50.702222,-120.444444
YKF,Waterloo,43.460833,-80.378611
YKG,Kangirsuk,60.0272,-69.9992
YKL,Schefferville,54.805278,-66.805278
YKM,Yakima,46.5682,-120.544
YKN,Yankton,42.8711,-97.3969
YKQ,Waskaganish,51.4733,-78.7583
YKS,Yakutsk,62.09325,129.770672
YKU,Chisasibi,53.8056,-78.9169
YKX,Kirkland Lake,48.210278,-79.981389
YKY,Kindersley,51.5175,-109.180833
YKZ,Toronto,43.862221,-79.37
YLC,Kimmirut,62.85,-69.8833
YLD,Chapleau,47.82,-83.346667
YLE,WhatÃ¬,63.1317,-117.246
YLH,Lansdowne House,52.1956,-87.9342
YLJ,Meadow Lake,54.125278,-108.522778
YLK,Bangalore,13.136,77.607
YLL,Lloydminster,53.309166,-110.0725
YLS,Barrie-Orillia,44.487778,-79.559444
YLT,Alert,82.517778,-62.280556
YLW,Kelowna,49.956112,-119.377778
YMA,Mayo,63.616389,-135.868333
YMG,Manitouwadge,49.083889,-85.860556
YMH,Mary's Harbour,52.3028,-55.8472
YMJ,Moose Jaw,50.330278,-105.559167
YMM,Fort Mcmurray,56.653333,-111.221944
YMN,Makkovik,55.0769,-59.1864
YMO,Moosonee,51.291111,-80.607778
YMP,Port McNeill,50.575556,-127.028611
YMQ,Montreal,45.508611,-73.553889
YMS,Yurimaguas,-5.893772,-76.118211
YMT,Chibougamau,49.7719,-74.5281
YMU,Mansons Landing,50.066667,-124.983333
YMW,Maniwaki,46.272778,-75.990556
YMX,Montreal,45.681944,-74.005278
YMY,Montreal,45.499722,-73.566111
YNA,Natashquan,50.19,-61.789167
YNB,Yenbo,24.144244,38.06335
YNC,Wemindji,53.0106,-78.8311
YND,Gatineau,45.521694,-75.563589
YNE,Norway House,53.9583,-97.8442
YNG,Youngstown,41.260736,-80.679097
YNJ,Yanji,42.8828,129.451258
YNL,Points North Landing,58.2767,-104.082
YNM,Matagami,49.761667,-77.802778
YNO,North Spirit Lake,52.49,-92.9711
YNS,Nemiscau,51.6911,-76.1356
YNT,Yantai,37.401667,121.371667
YNY,Sokcho / Gangneung,38.061311,128.669164
YNZ,Yancheng,33.3856,120.125
YOA,Ekati,64.698889,-110.614722
YOC,Old Crow,67.570556,-139.839167
YOD,Cold Lake,54.404999,-110.279444
YOG,Ogoki Post,51.6586,-85.9017
YOH,Oxford House,54.9333,-95.2789
YOJ,High Level,58.621389,-117.164722
YOL,Yola,9.257553,12.430422
YOO,Oshawa,43.9228,-78.895
YOP,Rainbow Lake,58.491389,-119.407778
YOW,Ottawa,45.3225,-75.669167
YPA,Prince Albert,53.214167,-105.672778
YPC,Paulatuk,62.35,-124.3333
YPD,Parry Sound,45.253889,-79.827778
YPE,Peace River,56.226944,-117.447222
YPG,Portage-la-prairie,49.903056,-98.273889
YPH,Inukjuak,58.4719,-78.0769
YPI,Port Simpson,54.566667,-130.433333
YPJ,Aupaluk,59.2967,-69.5997
YPL,Pickle Lake,51.446388,-90.214167
YPM,Pikangikum,51.8197,-93.9733
YPN,Port Menier,49.836389,-64.288611
YPO,Peawanuck,54.9881,-85.4433
YPQ,Peterborough,44.23,-78.363333
YPR,Prince Pupert,54.28611,-130.444722
YPT,Pender Harbour,49.616667,-124.016667
YPW,Powell River,49.8342,-124.5
YPX,Puvirnituq,60.0506,-77.2869
YPY,Fort Chipewyan,58.767223,-111.117222
YQA,Muskoka,44.974722,-79.303333
YQB,Quebec,46.791111,-71.393333
YQC,Quaqtaq,61.0464,-69.6178
YQD,The Pas,53.9714,-101.091
YQF,Red Deer Industrial,52.182222,-113.894444
YQG,Windsor,42.275556,-82.955556
YQH,Watson Lake,60.116389,-128.8225
YQI,Yarmouth,43.8269,-66.0881
YQK,Kenora,49.788334,-94.363056
YQL,Lethbridge,49.630278,-112.799722
YQM,Moncton,46.112221,-64.678611
YQN,Nakina,50.182777,-86.696388
YQQ,Comox,49.710833,-124.886667
YQR,Regina,50.431944,-104.665833
YQT,Thunder Bay,48.371944,-89.323889
YQU,Grande Prairie,55.179722,-118.885
YQV,Yorkton,51.264721,-102.461667
YQW,North Battleford,52.769167,-108.24361
YQX,Gander,48.936944,-54.568056
YQY,Sydney,46.161388,-60.047779
YQZ,Quesnel,53.026112,-122.510278
YRA,GamÃ¨tÃ¬,64.1161,-117.31
YRB,Resolute,74.716944,-94.969444
YRF,Cartwright,53.6828,-57.0419
YRG,Rigolet,54.1797,-58.4575
YRI,Riviere Du Loup,47.764444,-69.584722
YRJ,Roberval,48.52,-72.265556
YRL,Red Lake,51.0669,-93.7931
YRM,Rocky Mountain House,52.429722,-114.904167
YRQ,Trois Rivieres,46.351667,-72.680556
YRR,Big Bay,50.4,-125.133333
YRS,Red Sucker Lake,54.167222,-93.557222
YRT,Rankin Inlet,62.81139,-92.115833
YRV,Revelstoke,50.9667,-118.183
YSB,Sudbury,46.625,-80.798889
YSC,Sherbrooke,45.438611,-71.691389
YSD,Suffield,50.2666701,-111.182999
YSF,Stony Rapids,59.2503,-105.841
YSG,Lutselk'e,62.4183,-110.682
YSJ,St. John,45.316111,-65.890278
YSK,Sanikiluaq,56.5378,-79.2467
YSM,Fort Smith,60.020278,-111.961944
YSO,Postville,54.910278,-59.785278
YSP,Marathon,48.755278,-86.344444
YSR,Nanisivik,72.982222,-84.613611
YST,St. Theresa Point,53.8456,-94.8519
YSU,Summerside,46.440556,-63.833611
YSY,Sachs Harbour,71.993889,-125.2425
YTA,Pembroke,45.864399,-77.251701
YTE,Cape Dorset,64.23,-76.526667
YTF,Alma,48.508611,-71.641389
YTG,Sullivan Bay,50.883333,-126.833333
YTH,Thompson,55.801111,-97.864166
YTL,Big Trout Lake,53.8178,-89.8969
YTM,Mont-Tremblant,46.409444,-74.78
YTO,Toronto,43.653056,-79.383056
YTQ,Tasiujaq,58.6678,-69.9558
YTR,Trenton,44.118889,-77.528056
YTS,Timmins,48.569721,-81.376667
YTY,Yangzhou,32.5617,119.715
YTZ,Toronto,43.627499,-79.396167
YUB,Tuktoyaktuk,69.433334,-133.026389
YUD,Umiujaq,56.5361,-76.5183
YUE,Yuendumu ,-22.254167,131.781944
YUL,Montreal,45.470556,-73.740833
YUM,Yuma,32.656578,-114.60598
YUS,Yushu,32.825,97.125
YUT,Repulse Bay,66.521389,-86.224722
YUX,Hall Beach,68.776111,-81.243611
YUY,Rouyn,48.206111,-78.835556
YVA,Moroni,-11.7108,43.2439
YVB,Bonaventure,48.0711,-65.4603
YVC,La Ronge,55.15139,-105.261944
YVG,Vermillion,53.355833,-110.82389
YVM,Broughton Island,67.545833,-64.031389
YVO,Val D'or,48.053333,-77.782778
YVP,Quujjuaq,58.096111,-68.426944
YVQ,Norman Wells,65.281617,-126.798219
YVR,Vancouver,49.193889,-123.184444
YVT,Buffalo Narrows,55.841944,-108.4175
YVV,Wiarton,44.745834,-81.107222
YVZ,Deer Lake,52.6558,-94.0614
YWA,Petawawa,45.952221,-77.319168
YWB,Kangiqsujuaq,61.588611,-71.929444
YWG,Winnipeg,49.910036,-97.239886
YWH,Victoria,48.422778,-123.3875
YWJ,Deline,65.1833333,-125.4166667
YWK,Wabush,52.921944,-66.864444
YWL,Williams Lake,52.183056,-122.054167
YWM,Williams Harbour,52.5669,-55.7847
YWP,Webequie,52.9597,-87.3689
YWS,Whistler,50.1436,-122.949
YWY,Wrigley,63.209444,-123.436667
YXC,Cranbrook,49.612222,-115.781944
YXD,Edmonton,53.5725,-113.520556
YXE,Saskatoon,52.170834,-106.699722
YXH,Medicine Hat,50.01889,-110.720833
YXJ,Fort Saint John,56.238056,-120.740278
YXK,Rimouski,48.478056,-68.496944
YXL,Sioux Lookout,50.113889,-91.905278
YXN,Whale Cove,62.24,-92.5981
YXP,Pangnirtung,66.145,-65.713611
YXR,Earlton,47.695,-79.848889
YXS,Prince George,53.889444,-122.678889
YXT,Terrace,54.468508,-128.576219
YXU,London,43.033056,-81.151111
YXX,Abbotsford,49.025278,-122.360556
YXY,Whitehorse,60.709553,-135.067269
YXZ,Wawa,47.966944,-84.786389
YYB,North Bay,46.363611,-79.422778
